Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme.CellRemovalListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme.SelectionChangeListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackScheme.SelectionChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.PanAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; amountx; amounty; graphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.PanAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.ResetZoomAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; graphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.ResetZoomAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.HomeAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; graphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.HomeAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EndAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; graphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EndAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EditAction,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID; graphComponent
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeActions.EditAction,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.TopLeftCorner,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.TopLeftCorner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.ColumnHeader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.ColumnHeader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.RowHeader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: serialVersionUID
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemeGraphComponent.RowHeader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
TrackMate,fiji.plugin.trackmate.visualization.trackscheme,TrackSchemePopupMenu,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 31 methods
